,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_max_depth,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_f1_micro,split1_test_f1_micro,split2_test_f1_micro,split3_test_f1_micro,split4_test_f1_micro,mean_test_f1_micro,std_test_f1_micro,rank_test_f1_micro
0,0.021217918395996092,0.012518563901467883,0.002506589889526367,0.00011510523070088051,0.2,3,50,"{'colsample_bytree': 0.2, 'max_depth': 3, 'n_estimators': 50}",0.7622950819672131,0.7540983606557377,0.5983606557377049,0.5041322314049587,0.7024793388429752,0.6642731337217179,0.09912229939844726,27,0.727946127946128,0.755249190180697,0.6305240840124561,0.5135642135642136,0.6797496238985601,0.6614066479204109,0.08530124038675731,27,0.7117194326813202,0.6965608465608466,0.5912698412698413,0.5145046524356869,0.646610779823121,0.6321331105541632,0.07238892136241423,27,0.7131196652102577,0.6953057708871663,0.6008310985479935,0.5074178403755868,0.6131253204423935,0.6259599390926796,0.07382963832422854,27,0.7622950819672131,0.7540983606557377,0.5983606557377049,0.5041322314049587,0.7024793388429752,0.6642731337217179,0.09912229939844726,27
1,0.02992110252380371,0.0007511307375197214,0.002609539031982422,5.913884306031172e-05,0.2,3,100,"{'colsample_bytree': 0.2, 'max_depth': 3, 'n_estimators': 100}",0.7868852459016393,0.7295081967213115,0.6475409836065574,0.5371900826446281,0.6942148760330579,0.6790678769814389,0.0842870049394976,23,0.7497911445279867,0.7086448004068142,0.665993265993266,0.554564598042859,0.6840277777777777,0.6726043173497407,0.06536711633699,26,0.7417322040734019,0.6787037037037038,0.6608465608465609,0.5560116767013318,0.6427332699565005,0.6560054830562998,0.06010429086345663,24,0.7406306306306306,0.6739459459459459,0.6527536231884058,0.542495126705653,0.6157347965153349,0.645112024597194,0.0654321670290731,24,0.7868852459016392,0.7295081967213115,0.6475409836065574,0.5371900826446281,0.6942148760330579,0.6790678769814387,0.08428700493949758,23
2,0.04433207511901856,0.0013528535952234788,0.0026594161987304687,2.720338226247004e-05,0.2,3,150,"{'colsample_bytree': 0.2, 'max_depth': 3, 'n_estimators': 150}",0.8360655737704918,0.7213114754098361,0.6229508196721312,0.5041322314049587,0.6776859504132231,0.6724292101341283,0.10951342643991663,25,0.8198412698412699,0.7026785714285714,0.6454175905395417,0.5589778284195034,0.6597619047619049,0.6773354329981582,0.08518953964347892,25,0.8106977213147811,0.6698412698412698,0.6415343915343915,0.5488277686553548,0.625391063866563,0.659258443042472,0.08567604851577905,23,0.8147431598135823,0.6759228135698724,0.6283334674190793,0.5189033189033189,0.5910704822469529,0.645794648390561,0.09884568027910832,23,0.8360655737704918,0.7213114754098362,0.6229508196721312,0.5041322314049587,0.6776859504132231,0.6724292101341283,0.10951342643991663,25
3,0.0188720703125,0.0001840053613190543,0.0025103092193603516,2.9064779654665198e-05,0.2,4,50,"{'colsample_bytree': 0.2, 'max_depth': 4, 'n_estimators': 50}",0.7950819672131147,0.7131147540983607,0.6229508196721312,0.49586776859504134,0.71900826446281,0.6692047148082916,0.1024096553254967,26,0.783003108003108,0.6854497354497355,0.6641337386018237,0.5380558314024054,0.7297385620915033,0.6800761951097153,0.08186955558062627,24,0.757696444175573,0.6550264550264551,0.6312169312169312,0.5185641306330961,0.6639529859130585,0.6452913893930228,0.07659740402126944,26,0.7668846780857432,0.6512356546687533,0.6337972302778128,0.5083318918295566,0.6391081081081081,0.6398715125939948,0.081977606035121,26,0.7950819672131149,0.7131147540983606,0.6229508196721312,0.49586776859504134,0.7190082644628101,0.6692047148082916,0.10240965532549673,26
4,0.0372525691986084,0.000634497494330522,0.0026735305786132813,5.239973923921672e-05,0.2,4,100,"{'colsample_bytree': 0.2, 'max_depth': 4, 'n_estimators': 100}",0.860655737704918,0.7213114754098361,0.6639344262295082,0.5454545454545454,0.71900826446281,0.7020728898523234,0.10177357017408814,19,0.8461662631154155,0.698090637221072,0.6971518489378442,0.5940832473340213,0.7279364049318624,0.712685680308043,0.08070997818764794,20,0.839534180278282,0.6712962962962963,0.6849206349206348,0.5896734172596242,0.6639529859130585,0.6898755029335791,0.08182895844742522,19,0.8426278582971918,0.6725226917057903,0.6719213212289069,0.5576965669988926,0.6377775625087453,0.6765092001479054,0.09300422680487916,19,0.860655737704918,0.7213114754098362,0.6639344262295082,0.5454545454545454,0.7190082644628101,0.7020728898523235,0.10177357017408814,19
5,0.05373826026916504,0.00046620416997241213,0.0027256011962890625,1.2926597157923319e-05,0.2,4,150,"{'colsample_bytree': 0.2, 'max_depth': 4, 'n_estimators': 150}",0.8524590163934426,0.7213114754098361,0.6557377049180327,0.5206611570247934,0.6859504132231405,0.6872239533938491,0.10695864255271453,22,0.8365079365079365,0.7038049669628618,0.6861173956762192,0.5712762297901617,0.6918767507002802,0.6979166559274919,0.0842089256428941,22,0.8393325267190965,0.6698412698412698,0.6808201058201059,0.5607325305601168,0.6349148733903726,0.6771282612661923,0.09133114467027008,22,0.8378289418862389,0.6750796937132341,0.6617462319560703,0.5344407530454042,0.5984065460809648,0.6615004333363824,0.10139151899582681,22,0.8524590163934426,0.7213114754098362,0.6557377049180327,0.5206611570247934,0.6859504132231405,0.6872239533938491,0.10695864255271455,22
6,0.022661685943603516,0.0002356185042726336,0.0025954246520996094,3.321471169904327e-05,0.2,5,50,"{'colsample_bytree': 0.2, 'max_depth': 5, 'n_estimators': 50}",0.819672131147541,0.7049180327868853,0.6065573770491803,0.5289256198347108,0.7107438016528925,0.674163392494242,0.0991174567769753,24,0.8057205104263927,0.6726579520697168,0.6627337311736289,0.5799962921764924,0.7144237405106971,0.6871064452713856,0.07360829316875796,23,0.7865329031390736,0.6457671957671959,0.6145502645502645,0.5711548987411056,0.6524587330394953,0.654092799047427,0.0721868053804639,25,0.7940035273368607,0.6430253623188406,0.6168950478390101,0.5418075276087447,0.6215608465608465,0.6434584623328605,0.08268257043541656,25,0.819672131147541,0.7049180327868853,0.6065573770491803,0.5289256198347108,0.7107438016528925,0.674163392494242,0.0991174567769753,24
7,0.04401111602783203,0.0006002977583471136,0.0027443408966064454,7.945566627166797e-05,0.2,5,100,"{'colsample_bytree': 0.2, 'max_depth': 5, 'n_estimators': 100}",0.860655737704918,0.7295081967213115,0.6557377049180327,0.5454545454545454,0.7107438016528925,0.70041999729034,0.10260506352337254,20,0.8461662631154155,0.7105711849957376,0.700038817364301,0.6116750632879665,0.7125197905249055,0.7161942238576652,0.07499747075780373,19,0.839534180278282,0.6805555555555555,0.6756613756613756,0.6007571611019887,0.6524587330394953,0.6897934011273394,0.08003584491262833,20,0.8426278582971918,0.6809550827423169,0.665459726762216,0.5587213540553944,0.6201975308641975,0.6735923105442633,0.09459355673543035,20,0.860655737704918,0.7295081967213115,0.6557377049180327,0.5454545454545454,0.7107438016528925,0.70041999729034,0.10260506352337254,20
8,0.06437335014343262,0.0006907543884746329,0.0028528213500976563,5.0001008897387104e-05,0.2,5,150,"{'colsample_bytree': 0.2, 'max_depth': 5, 'n_estimators': 150}",0.8524590163934426,0.7213114754098361,0.6557377049180327,0.5371900826446281,0.6942148760330579,0.6921826310797994,0.10187449336720798,21,0.8365079365079365,0.7038049669628618,0.6806557989049278,0.6004252899142002,0.6934640522875816,0.7029716089155016,0.07607467623682272,21,0.8393325267190965,0.6698412698412698,0.6756613756613756,0.5892629082284255,0.6520554259211246,0.6852307012742583,0.08292912081385097,21,0.8378289418862389,0.6750796937132341,0.6604872407007956,0.5495160665892374,0.6261843238587425,0.6698192533496496,0.09457153689292146,21,0.8524590163934426,0.7213114754098362,0.6557377049180327,0.5371900826446281,0.6942148760330579,0.6921826310797994,0.10187449336720798,21
9,0.016425466537475585,0.00011856703361317307,0.002498769760131836,5.0791551675243304e-06,0.5,3,50,"{'colsample_bytree': 0.5, 'max_depth': 3, 'n_estimators': 50}",0.860655737704918,0.7786885245901639,0.6885245901639344,0.5702479338842975,0.6942148760330579,0.7184663324752744,0.09726034560473613,18,0.8513706140350877,0.7744588744588744,0.7267873065827432,0.6069402736069403,0.7082809224318658,0.7335675982231022,0.08033618695623464,17,0.8203602876924112,0.7435185185185186,0.7093915343915344,0.617451195037402,0.6500849825713709,0.7081613036422474,0.07133223816146889,18,0.8270236841665413,0.7512355823573177,0.6986946709750219,0.5805215126194488,0.6163961163961164,0.6947743133028892,0.08931963324567853,18,0.860655737704918,0.7786885245901639,0.6885245901639344,0.5702479338842975,0.6942148760330579,0.7184663324752744,0.09726034560473613,18
10,0.03197469711303711,0.0005514061396721018,0.0025775909423828127,2.6483743534227854e-05,0.5,3,100,"{'colsample_bytree': 0.5, 'max_depth': 3, 'n_estimators': 100}",0.9016393442622951,0.7704918032786885,0.6639344262295082,0.5785123966942148,0.71900826446281,0.7267172469855033,0.10814780676264729,9,0.897419064410849,0.7606701940035273,0.7403828197945845,0.6125356125356125,0.7038911381016645,0.7429797657692476,0.09242812371804619,12,0.8755965584459232,0.7497354497354497,0.7055555555555556,0.6178617040686006,0.6825972978423068,0.7262693131295672,0.0859509163829893,12,0.8824600350024078,0.754278037655252,0.68125,0.5896911268322005,0.6555904760499511,0.7126539351079623,0.09992894995267575,11,0.9016393442622952,0.7704918032786885,0.6639344262295082,0.5785123966942148,0.7190082644628101,0.7267172469855033,0.1081478067626473,9
11,0.046367645263671875,0.0002268275318126489,0.0026360511779785155,9.430773398103395e-06,0.5,3,150,"{'colsample_bytree': 0.5, 'max_depth': 3, 'n_estimators': 150}",0.9016393442622951,0.7786885245901639,0.6557377049180327,0.5702479338842975,0.7272727272727273,0.7267172469855033,0.11208907502909692,9,0.897419064410849,0.7660660660660662,0.7362323468880846,0.6119528619528619,0.7096010818120352,0.7442542842259794,0.09241652013336533,11,0.8755965584459232,0.7693121693121693,0.6996031746031747,0.617451195037402,0.6884452510586812,0.7300816696914701,0.08724880376248528,10,0.8824600350024078,0.7676128182977497,0.6739733814874264,0.5822874369385997,0.6622686954877639,0.7137204734427894,0.10283888790496637,10,0.9016393442622952,0.7786885245901639,0.6557377049180327,0.5702479338842975,0.7272727272727273,0.7267172469855033,0.11208907502909694,9
12,0.02125706672668457,0.00023051773020012182,0.0025159835815429686,6.442421184260431e-06,0.5,4,50,"{'colsample_bytree': 0.5, 'max_depth': 4, 'n_estimators': 50}",0.8852459016393442,0.7704918032786885,0.6721311475409836,0.5619834710743802,0.7107438016528925,0.7201192250372578,0.10695969969214704,17,0.8837371205792258,0.7654824103099965,0.7402159244264507,0.6008641870710836,0.6983003893381251,0.7377200063449763,0.09206671472837455,16,0.8526080526987968,0.7515873015873016,0.6997354497354497,0.611498814085021,0.6767493446259326,0.7184357925465004,0.08077647933651697,16,0.8608708708708708,0.7576127190641967,0.6849494890359008,0.5725899492216978,0.6489201315987415,0.7049886319582815,0.09812565630266774,16,0.8852459016393442,0.7704918032786885,0.6721311475409836,0.5619834710743802,0.7107438016528925,0.7201192250372578,0.10695969969214704,17
13,0.041315746307373044,0.0004645901881671321,0.0026515960693359376,3.951728793027989e-05,0.5,4,100,"{'colsample_bytree': 0.5, 'max_depth': 4, 'n_estimators': 100}",0.9098360655737705,0.7950819672131147,0.6311475409836066,0.5619834710743802,0.71900826446281,0.7234114618615364,0.1220506531398283,16,0.9111231157071563,0.7876539294963268,0.7114638447971782,0.5958118800480334,0.7038911381016645,0.7419887816300719,0.10434808810950055,13,0.8814445116622975,0.7933862433862434,0.6681216931216931,0.6059569421638388,0.6825972978423068,0.7263013376352759,0.09833359210171554,11,0.8904787140081257,0.7893596287203343,0.6507122507122507,0.5725684323446919,0.6555904760499511,0.7117419003670707,0.11332979757900005,14,0.9098360655737705,0.7950819672131149,0.6311475409836066,0.5619834710743802,0.7190082644628101,0.7234114618615364,0.12205065313982831,16
14,0.060736894607543945,0.00032161324856935574,0.0027532577514648438,1.678913772196103e-05,0.5,4,150,"{'colsample_bytree': 0.5, 'max_depth': 4, 'n_estimators': 150}",0.9098360655737705,0.7786885245901639,0.6557377049180327,0.5702479338842975,0.7272727272727273,0.7283565912477984,0.1146657124530191,6,0.9042397660818713,0.7715606997515988,0.7552083333333334,0.6069402736069403,0.7096010818120352,0.7495100309171557,0.09631080262232722,7,0.8870908113194864,0.7763227513227514,0.7014550264550264,0.617451195037402,0.6884452510586812,0.7341530070386695,0.0915924987393356,5,0.8928565721018552,0.7728267541025974,0.6756047087207003,0.5805215126194488,0.6622686954877639,0.7168156486064732,0.1071237171211472,7,0.9098360655737705,0.7786885245901639,0.6557377049180327,0.5702479338842975,0.7272727272727273,0.7283565912477984,0.1146657124530191,6
15,0.027523183822631837,0.0001902489193909501,0.0025499820709228515,4.97969607946498e-06,0.5,5,50,"{'colsample_bytree': 0.5, 'max_depth': 5, 'n_estimators': 50}",0.9262295081967213,0.7868852459016393,0.6557377049180327,0.5702479338842975,0.7107438016528925,0.7299688389107166,0.12095317979053695,4,0.9268817998326195,0.7807247899159663,0.7446114922395757,0.6119528619528619,0.6893537496985772,0.7507049387279201,0.10487393875398131,5,0.9044330174094238,0.778968253968254,0.692989417989418,0.617451195037402,0.6711030449687437,0.7329889858746483,0.10028555755210848,7,0.9127484437357353,0.7793778801843319,0.6720378162173394,0.5822874369385997,0.6399383641512576,0.7172779882454527,0.11688937942404501,5,0.9262295081967213,0.7868852459016392,0.6557377049180327,0.5702479338842975,0.7107438016528925,0.7299688389107166,0.12095317979053694,4
16,0.05279040336608887,0.0007007357858490767,0.0027509689331054687,2.3517597040697932e-05,0.5,5,100,"{'colsample_bytree': 0.5, 'max_depth': 5, 'n_estimators': 100}",0.9262295081967213,0.7950819672131147,0.639344262295082,0.5785123966942148,0.7272727272727273,0.7332881723343719,0.12154177611639232,1,0.9207977207977208,0.7876539294963268,0.7371794871794872,0.612853876396177,0.7096010818120352,0.7536172191363494,0.10112344517875425,2,0.9066680110237278,0.7933862433862434,0.6810846560846562,0.6234035759897829,0.6884452510586812,0.7385975475086182,0.10034153526390131,1,0.9126910126910127,0.7893596287203343,0.6577598219670971,0.588361348894547,0.6622686954877639,0.722088101552151,0.11528595870683064,1,0.9262295081967213,0.7950819672131149,0.639344262295082,0.5785123966942148,0.7272727272727273,0.7332881723343719,0.12154177611639232,1
17,0.07693099975585938,0.0011402111043081332,0.0028717041015625,2.7175283906871906e-05,0.5,5,150,"{'colsample_bytree': 0.5, 'max_depth': 5, 'n_estimators': 150}",0.9344262295081968,0.7868852459016393,0.6311475409836066,0.5785123966942148,0.7272727272727273,0.7316488280720769,0.12469174950061383,2,0.9330930930930932,0.7803710163310607,0.7334558823529411,0.612853876396177,0.7096010818120352,0.7538749899970614,0.10496212771568962,1,0.9159272702829871,0.7841269841269841,0.6718253968253968,0.6234035759897829,0.6884452510586812,0.7367456956567665,0.10367742032087966,2,0.9226736395686167,0.7804684612024061,0.6510638297872341,0.588361348894547,0.6622686954877639,0.7209671949881136,0.11844171156700027,2,0.9344262295081968,0.7868852459016392,0.6311475409836066,0.5785123966942148,0.7272727272727273,0.7316488280720769,0.12469174950061382,2
18,0.016582012176513672,0.00011394223199279822,0.0024767398834228517,1.9170632920326698e-05,0.8,3,50,"{'colsample_bytree': 0.8, 'max_depth': 3, 'n_estimators': 50}",0.8852459016393442,0.7704918032786885,0.6721311475409836,0.5785123966942148,0.7107438016528925,0.7234250101612247,0.10216929369111881,14,0.8890575798470536,0.772053872053872,0.7052819302386572,0.5934549934549934,0.6965852965213375,0.7312867344231827,0.09739776961287736,18,0.8469617530416079,0.7375661375661376,0.690873015873016,0.6012360883050538,0.6654567453115547,0.7084187480194739,0.08207977033914712,17,0.8557621671258034,0.7452580449301761,0.6787941734625841,0.584422923283774,0.6290353627014243,0.6986545343007524,0.09502086027521647,17,0.8852459016393442,0.7704918032786885,0.6721311475409836,0.5785123966942148,0.7107438016528925,0.7234250101612247,0.10216929369111881,14
19,0.03218212127685547,0.00017962327267577414,0.002532339096069336,1.2101334199416528e-05,0.8,3,100,"{'colsample_bytree': 0.8, 'max_depth': 3, 'n_estimators': 100}",0.9016393442622951,0.7868852459016393,0.639344262295082,0.5702479338842975,0.71900826446281,0.7234250101612247,0.11518667188556046,14,0.897419064410849,0.7814192343604108,0.7106439302781311,0.6032763532763532,0.704252770290506,0.73940227052325,0.09729082921548557,15,0.8755965584459232,0.7686507936507937,0.6773809523809525,0.6086024448093413,0.6825972978423068,0.7225656094258635,0.09183576385651168,15,0.8824600350024078,0.7742200328407226,0.6566983578219534,0.5804318675729412,0.6548198366134907,0.7097260259703032,0.1063391907183092,15,0.9016393442622952,0.7868852459016392,0.639344262295082,0.5702479338842975,0.7190082644628101,0.7234250101612247,0.11518667188556049,14
20,0.04731287956237793,0.0002898880746498892,0.0026428699493408203,2.4429238341296094e-05,0.8,3,150,"{'colsample_bytree': 0.8, 'max_depth': 3, 'n_estimators': 150}",0.9016393442622951,0.7868852459016393,0.639344262295082,0.5785123966942148,0.71900826446281,0.7250779027232082,0.1130156055386538,13,0.8918618618618619,0.7771164021164022,0.7188631041090057,0.6089324618736384,0.704252770290506,0.7402053200502828,0.09310507393576117,14,0.8778315520602272,0.7771164021164022,0.6792328042328042,0.6145548257617223,0.6825972978423068,0.7262665764026925,0.0918219401526319,13,0.8831518557545954,0.7771164021164022,0.6562307074947525,0.5879629629629629,0.6548198366134907,0.7118563529884407,0.10516460622174956,13,0.9016393442622952,0.7868852459016392,0.639344262295082,0.5785123966942148,0.7190082644628101,0.7250779027232082,0.11301560553865382,13
21,0.021573448181152345,0.0003546115384042736,0.0025060176849365234,7.0274862010728985e-06,0.8,4,50,"{'colsample_bytree': 0.8, 'max_depth': 4, 'n_estimators': 50}",0.9016393442622951,0.7786885245901639,0.6639344262295082,0.5867768595041323,0.7024793388429752,0.726703698685815,0.10715523665732002,11,0.904901141743247,0.7660598451558904,0.738861985472155,0.6186330561330561,0.6928170594837262,0.7442546175976149,0.0945922335497957,10,0.8699502587887342,0.758994708994709,0.7003968253968255,0.6293559569421638,0.6709013914095584,0.7259198283063981,0.08347663860795429,14,0.8797597597597596,0.7617933723196882,0.6809701300572087,0.5961159028130109,0.6422535854572029,0.7121785500813741,0.0998790234954741,12,0.9016393442622952,0.7786885245901639,0.6639344262295082,0.5867768595041323,0.7024793388429752,0.726703698685815,0.10715523665732005,11
22,0.04187769889831543,0.0004266038872613731,0.002626943588256836,2.1123078806586695e-05,0.8,4,100,"{'colsample_bytree': 0.8, 'max_depth': 4, 'n_estimators': 100}",0.9262295081967213,0.7950819672131147,0.6311475409836066,0.5785123966942148,0.7024793388429752,0.7266901503861265,0.12342171301725012,12,0.9268817998326195,0.783767848036716,0.7240961199294532,0.612853876396177,0.6936026936026937,0.7482404675595319,0.10495016464222276,8,0.9044330174094238,0.7915343915343915,0.6732804232804233,0.6234035759897829,0.6709013914095584,0.7327105599247159,0.10222443617929808,8,0.9127484437357353,0.7871570443823724,0.6513134416360222,0.588361348894547,0.6415928123245197,0.7162346181946393,0.11814009100720417,8,0.9262295081967213,0.7950819672131149,0.6311475409836066,0.5785123966942148,0.7024793388429752,0.7266901503861265,0.12342171301725012,12
23,0.06178464889526367,0.0005122913629410162,0.0027622222900390626,4.333623486311941e-05,0.8,4,150,"{'colsample_bytree': 0.8, 'max_depth': 4, 'n_estimators': 150}",0.9262295081967213,0.7868852459016393,0.6311475409836066,0.5950413223140496,0.7024793388429752,0.7283565912477984,0.11871940637792189,6,0.9268817998326195,0.7776065981948336,0.7307658801274393,0.6190843905129619,0.6936026936026937,0.7495882724541096,0.10270146262012435,6,0.9044330174094238,0.7874338624338625,0.6732804232804233,0.6297664659733625,0.6709013914095584,0.733163032101326,0.10043109032595571,6,0.9127484437357353,0.7805908352637324,0.651670956146378,0.60305752086574,0.6415928123245197,0.7179321136672211,0.11427503651303132,4,0.9262295081967213,0.7868852459016392,0.6311475409836066,0.5950413223140496,0.7024793388429752,0.7283565912477984,0.11871940637792187,6
24,0.027641868591308592,0.00036851160872492135,0.0025632381439208984,1.518934062006141e-05,0.8,5,50,"{'colsample_bytree': 0.8, 'max_depth': 5, 'n_estimators': 50}",0.9098360655737705,0.7868852459016393,0.6311475409836066,0.5785123966942148,0.7272727272727273,0.7267307952851917,0.11683427905409818,8,0.9075567502986859,0.7749469900007534,0.7334160463192722,0.612853876396177,0.7097390913180387,0.7477025508665854,0.09604698643821558,9,0.8836795052766014,0.7804232804232804,0.6751322751322751,0.6234035759897829,0.6884452510586812,0.7302167775761242,0.09193445990663192,9,0.8926912484071196,0.7774833445617185,0.6505070611270483,0.588361348894547,0.6614384292663255,0.7140962864513518,0.10820332120128882,9,0.9098360655737705,0.7868852459016392,0.6311475409836066,0.5785123966942148,0.7272727272727273,0.7267307952851917,0.11683427905409817,8
25,0.05307893753051758,0.0007610665429480818,0.002710723876953125,1.254145181885296e-05,0.8,5,100,"{'colsample_bytree': 0.8, 'max_depth': 5, 'n_estimators': 100}",0.9262295081967213,0.7868852459016393,0.6311475409836066,0.5867768595041323,0.71900826446281,0.7300094838097819,0.12012280842197305,3,0.9207977207977208,0.7776065981948336,0.7345833333333333,0.6186330561330561,0.704252770290506,0.7511746957498899,0.09951366008866146,4,0.9066680110237278,0.7874338624338625,0.6718253968253968,0.6293559569421638,0.6825972978423068,0.7355761050134916,0.10011522757996962,3,0.9126910126910127,0.7805908352637324,0.6492966768635449,0.5961159028130109,0.6548198366134907,0.7187028528489583,0.11435676269784215,3,0.9262295081967213,0.7868852459016392,0.6311475409836066,0.5867768595041323,0.7190082644628101,0.7300094838097819,0.12012280842197304,3
26,0.07850399017333984,0.001389378590819717,0.002926349639892578,1.6423562073384267e-05,0.8,5,150,"{'colsample_bytree': 0.8, 'max_depth': 5, 'n_estimators': 150}",0.9180327868852459,0.7868852459016393,0.6311475409836066,0.5867768595041323,0.71900826446281,0.7283701395474869,0.1174601828679449,5,0.9141590771098969,0.7754697554697554,0.7472315840154069,0.6186330561330561,0.704252770290506,0.7519492486037243,0.09688721307248377,3,0.8951737581501646,0.7874338624338625,0.6769841269841269,0.6293559569421638,0.6825972978423068,0.7343090004705249,0.09557730261600787,4,0.90280393387738,0.7791863000444028,0.6514673934510408,0.5961159028130109,0.6548198366134907,0.716878673359865,0.11060201114748446,6,0.9180327868852459,0.7868852459016392,0.6311475409836066,0.5867768595041323,0.7190082644628101,0.7283701395474868,0.11746018286794489,5
